Entity,Code,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Argentina (urban),ARG,2008,0.3904736,1.5866703,4.67651,14.07133,24.749966,53.920025,71.94349,82.71337,142366,578497,1705048,5130385,9023799,19659156,26230484,30157165,15.804817,21.874405,28.311014,5762411,7975373,10322151,25.5133,18.426943,5.5310097,51.939182,0.37227723,0.4487679,0.43057114,1.4130929,2.79022,3.9563217,5.157902,6.473961,8.048681,10.00475,12.739409,17.00806,32.4076,8.687387,11.602708,14.878565,18.426943,22.837229,28.648869,36.786034,36.81377,38.472202,39.637226,5.818349,8.415565,11.2217,2.713461,3.5446255,4.382357,15636077.0,28269710.0,45235350.0,62.36543,38.765747,46.185726,38.560272,52.620865,33.50931,57.849518,36.460583,0.24352044,9.59451,24.903355,0.61182386,37.85729,1.5670661,47.849285,5.1304893,0.6236543,3.8765748,9.237145,0.8290459,15.78626,1.2230899,23.139807,2.49755,88787.164,34981430.0,181594480.0,479600.56,414081250.0,2085427.0,697831000.0,12813393.0,3.605266,7.118772,10.093882,13.15951,16.51721,20.534842,25.525421,32.502438,43.393173,82.68248,19.791496,47.800903,2.433453,11.75636,9.390543,2.8186543,3.3315694
Argentina (urban),ARG,2009,0.29676244,1.524072,3.999196,12.770348,22.559551,50.76405,70.17309,81.44278,109497,562337,1475585,4711879,8323805,18730428,25891786,30049969,15.9537,22.145912,28.225616,5886442,8171184,10414415,26.400297,19.675026,5.9020057,53.363388,0.35303676,0.43654197,0.41488093,1.4540727,2.8685024,4.086349,5.3273993,6.7095957,8.2719145,10.169121,12.810646,17.052895,31.249502,9.159818,12.412548,15.778169,19.675026,24.155954,29.880478,38.338394,36.59888,38.26196,39.854145,5.8388753,8.473459,11.249079,2.8803356,3.764025,4.704788,16954928.0,30756542.0,48997616.0,68.10655,38.54328,45.340885,35.062843,50.98749,35.410255,56.36675,35.86434,0.20211554,8.695191,23.01687,0.53438264,35.779495,1.4161259,45.906647,4.580001,0.68106556,3.8543282,9.068177,0.7538512,15.296247,1.2924744,22.5467,2.4567075,74574.63,32082676.0,169850850.0,423918.4,396047140.0,1907155.9,677527600.0,11575708.0,3.8387952,7.572932,10.788082,14.064493,17.713531,21.8381,26.84678,33.820488,45.02015,82.49961,20.445919,48.304577,2.2749538,11.174449,9.041569,2.7122397,3.333617
Argentina (urban),ARG,2010,0.19347611,0.74932945,3.0883636,11.24585,20.950882,49.534718,69.56175,80.89239,71694,277671,1144421,4167251,7763538,18355536,25776736,29975405,14.914237,21.595911,28.351286,5526605,8002559,10505825,27.206146,20.234129,6.413388,54.83225,0.34358808,0.43583217,0.40745667,1.5945414,2.9711518,4.095623,5.3123856,6.6590466,8.221178,10.052278,12.523426,16.87026,31.700111,9.70057,12.688669,16.237074,20.234129,24.649485,30.27781,38.793438,34.532845,35.919918,37.4825,5.15031,7.757232,10.626771,2.7949681,3.634041,4.5505543,15446684.0,29081628.0,47807324.0,77.24987,36.24599,44.28302,40.2839,49.911156,29.548964,55.67125,32.95223,0.14945938,7.5938544,21.935469,0.30185938,34.719078,0.9125794,45.033802,3.7057583,0.77249867,3.6245992,8.856605,0.8661039,14.973347,1.0785372,22.2685,2.2572277,55383.52,28139712.0,162567710.0,240491.94,385964000.0,1234300.6,667507260.0,9406435.0,4.338133,8.083359,11.1426115,14.452953,18.1167,22.366657,27.348372,34.071415,45.897476,86.24378,20.632748,47.66714,2.268555,10.638115,8.549654,2.7098892,3.154983
Argentina (urban),ARG,2011,0.21138954,0.7074195,2.1033998,9.013186,18.169537,46.37009,66.46911,78.61863,79364,265592,789697,3383895,6821540,17409107,24955049,29516444,14.167409,20.670563,27.34386,5318988,7760521,10265932,28.939322,21.541292,7.19857,58.43185,0.32680067,0.42645282,0.40426713,1.7143779,3.0782943,4.2078333,5.4250965,6.733439,8.297792,10.112743,12.631692,16.841633,30.9571,10.5340185,13.80969,17.535711,21.541292,26.63264,32.33406,41.383915,32.405277,34.484707,36.343792,4.5909877,7.128183,9.937796,2.7922063,3.7142255,4.6973534,14851711.0,28824326.0,48222708.0,62.630665,34.003834,42.106953,41.19173,48.089912,34.895504,53.753944,30.868505,0.13239513,6.178339,19.525032,0.29139793,31.964937,0.7339921,42.260612,2.7822356,0.62630665,3.4003835,8.421391,0.88562226,14.426974,1.2736859,21.501577,2.1144927,49706.203,23195852.0,146608900.0,235214.19,360025860.0,1005825.94,634650100.0,7155221.0,4.961293,8.908375,12.177183,15.699862,19.486116,24.013247,29.265594,36.55526,48.73854,89.587746,21.15904,47.88386,2.1459832,9.973295,8.117147,2.7125509,2.9924405
Argentina (urban),ARG,2012,0.24633506,0.64078856,2.2852285,8.497762,17.066803,45.68574,65.55911,78.69755,93676,243678,869022,3231510,6490125,17373270,24930671,29926927,13.454011,20.149527,26.701796,5116261,7662416,10154099,28.674576,21.86821,7.5045476,56.723763,0.30928037,0.41326198,0.39407054,1.7429382,3.238613,4.3747535,5.5740747,6.893342,8.496774,10.358634,12.817633,16.819996,29.68324,10.916522,14.23555,17.73935,21.86821,26.97157,32.749565,41.4257,33.5811,34.39878,36.271862,4.518005,6.931191,9.685239,2.9374342,3.7611988,4.759204,15028680.0,28819870.0,48325428.0,61.231415,34.27129,41.40159,46.32584,47.766006,32.91747,52.95274,32.620316,0.15083486,5.8490133,18.914621,0.29685113,31.314968,0.75223976,41.67251,2.771997,0.61231416,3.427129,8.280317,0.9960056,14.329802,1.2014877,21.181095,2.2344916,57359.14,22242496.0,143856200.0,242704.64,357251600.0,1044119.2,633885100.0,7220781.5,4.9978013,9.286585,12.544419,15.983423,19.766365,24.36414,29.702944,36.75402,48.230625,85.11543,21.82372,48.49304,1.9881103,9.335093,7.558585,2.5938914,2.9139943
Argentina (urban),ARG,2013,0.20837933,0.6225353,1.9930747,8.460084,16.708548,44.729588,65.035255,78.58095,80246,239737,767528,3257958,6434421,17225255,25044918,30261330,13.783063,20.17892,27.12386,5307824,7770853,10445332,28.790789,22.237562,7.4968343,57.13361,0.30272058,0.40945444,0.38812152,1.7864289,3.241323,4.3900347,5.6195607,6.9955406,8.579376,10.423931,12.8453045,16.74661,29.371887,11.069677,14.366432,18.043848,22.237562,27.332054,32.997856,41.621986,32.747112,34.60566,36.063427,4.5135555,6.983047,9.781794,2.912864,3.847727,4.811776,15460969.0,29900122.0,50260600.0,78.54358,34.128143,41.52546,45.529854,47.45721,34.09589,52.488365,30.395496,0.16366783,5.702317,18.574165,0.2834396,30.863916,0.67955637,41.245853,2.5714848,0.7854358,3.4128144,8.305092,0.9788919,14.237163,1.2445,20.995346,2.0820916,63028.08,21959484.0,143057330.0,234676.61,356568580.0,955188.6,635347140.0,6783366.5,5.1432695,9.332025,12.6392565,16.17916,20.140715,24.7007,30.01132,36.982643,48.214813,84.56398,22.032888,48.595222,1.9532626,9.172788,7.6210313,2.569239,2.9662604
Argentina (urban),ARG,2014,0.20648962,0.61246747,2.0956674,9.139349,19.767042,49.174057,68.75276,80.812004,80511,238802,817103,3563442,7707191,19173019,26806776,31508690,12.985206,20.208464,26.693422,5062946,7879302,10407794,26.947943,20.304642,7.130595,54.040146,0.3090275,0.4163279,0.40094185,1.8312523,3.2207065,4.313304,5.4441,6.822589,8.37723,10.298012,12.848022,16.923607,29.921177,10.081206,13.066734,16.401884,20.304642,24.9877,30.728674,39.06372,31.551926,32.599792,35.204723,4.0970826,6.5879164,9.3973465,2.5626023,3.3096354,4.288916,12974316.0,26077616.0,44638156.0,71.78558,32.31116,42.419743,44.58909,49.175087,31.251656,54.69353,30.782152,0.14823066,6.3869605,20.859509,0.27309397,33.80923,0.6549308,44.198944,2.8132882,0.7178559,3.231116,8.483948,0.9586655,14.752526,1.1406854,21.877413,2.1085775,57795.293,24902828.0,162662900.0,228931.23,395467680.0,932057.5,689328640.0,7513793.0,4.9348483,8.679141,11.6234665,14.670729,18.385473,22.57491,27.751022,34.622776,45.605637,80.63142,21.631952,48.44687,2.020423,9.272598,7.5786304,2.6614676,2.8475382
Argentina (urban),ARG,2016,0.22951451,0.6675494,2.1383681,8.778286,18.465843,47.037975,67.58244,79.42732,91669,266623,854076,3506095,7375359,18787224,26992796,31723708,13.690217,20.71176,27.191376,5467947,8272390,10860384,28.144451,21.243942,7.2698402,56.262722,0.31684533,0.42032528,0.39651683,1.7637885,3.155484,4.286702,5.4832892,6.814427,8.364491,10.165673,12.744559,16.80226,30.419327,10.414798,13.675855,17.252798,21.243942,25.928751,31.704226,40.515347,32.28998,33.658436,35.98853,4.420568,6.9712543,9.785775,2.743866,3.575189,4.587229,15003313.0,29575360.0,49819068.0,60.984047,33.501823,42.161713,40.563713,48.106915,32.362514,53.971363,31.776112,0.1399667,6.186394,19.832016,0.27078295,32.511826,0.6920298,42.86801,2.7893977,0.60984045,3.3501823,8.432343,0.87211984,14.432075,1.1812317,21.588547,2.1766636,55903.465,24708796.0,158420300.0,232527.22,389562050.0,1008861.75,684868740.0,7631589.5,4.9640856,8.880937,12.064689,15.432417,19.178831,23.541403,28.61073,35.868862,47.289036,85.613525,21.50369,48.076984,2.0708542,9.599302,7.7391963,2.6484125,2.922202
Argentina (urban),ARG,2017,0.16257243,0.42402738,2.133786,7.874461,15.951475,43.780075,64.4523,77.66547,65697,171352,862277,3182123,6446099,17691824,26045610,31385138,12.944359,19.681114,26.426632,5230903,7953271,10679180,29.557884,22.573418,7.865751,58.403145,0.30350056,0.4113449,0.3881618,1.7860055,3.2829194,4.4182596,5.6014605,6.9342194,8.471069,10.305624,12.756056,16.739965,29.704418,11.379034,14.732111,18.464401,22.573418,27.720898,33.59711,42.677654,33.42825,34.19547,35.745724,4.327073,6.73005,9.446391,3.0183594,3.8595433,4.8414187,15788746.0,30695994.0,51702384.0,84.278824,33.22363,40.749157,48.471992,46.739586,28.493284,52.15465,31.142176,0.13701493,5.2996593,17.840014,0.20553413,30.124739,0.6079855,40.506153,2.4522786,0.8427882,3.322363,8.149832,1.0421479,14.021875,1.0400048,20.861862,2.133239,55368.656,21416280.0,144185390.0,178574.12,365208300.0,896772.3,654752400.0,6788229.0,5.279054,9.703615,13.059442,16.556732,20.496086,25.038689,30.461243,37.7042,49.479797,87.79998,22.022865,48.272717,1.9686604,9.162571,7.424993,2.587253,2.8698363
Argentina (urban),ARG,2018,0.18875153,0.7674705,2.60956,9.66857,19.235186,48.748306,69.07557,81.536575,77156,313720,1066712,3952231,7862786,19926893,28236090,33329788,13.611394,20.236952,26.80136,5563943,8272279,10955618,26.796219,20.573063,6.9949718,53.25495,0.3085873,0.413425,0.38879377,1.7581625,3.216546,4.393551,5.588052,6.910308,8.511455,10.302594,12.7873125,16.701813,29.830208,10.227318,13.274142,16.68906,20.571043,25.072783,30.599653,38.52789,33.419693,34.818226,36.48656,4.548886,7.046149,9.778894,2.7501817,3.581588,4.503842,15301854.0,29627896.0,49342372.0,66.502396,34.72229,42.50404,39.118607,48.749546,32.51864,54.22371,32.333046,0.12552404,6.678897,20.72,0.30022407,33.67403,0.8485931,44.21216,3.1261432,0.6650239,3.472229,8.500808,0.8410501,14.624865,1.1869304,21.689484,2.2148137,51310.586,27301394.0,169394690.0,263854.22,412949000.0,1266112.9,722905860.0,8753455.0,4.7112107,8.619127,11.773055,14.9738655,18.517012,22.80748,27.607058,34.265163,44.754543,79.93368,21.86662,48.303173,1.9944897,9.353718,7.613319,2.588831,2.9408329
Argentina (urban),ARG,2019,0.23625265,0.784007,2.9400172,11.179841,22.067299,51.36932,70.68681,82.324875,97666,324105,1215390,4621698,9122526,21235857,29221627,34032750,14.499228,21.198067,27.499905,5993919,8763190,11368343,26.09595,19.47542,6.425326,52.247368,0.33223078,0.4290585,0.40713483,1.6687323,3.0353043,4.173781,5.3501973,6.723543,8.287839,10.152195,12.7355995,16.85824,31.014568,9.396905,12.407856,15.705373,19.47542,23.877214,29.461384,37.642887,32.980354,35.004528,37.30115,4.781897,7.4202833,10.25778,2.569225,3.4086397,4.358733,15399727.0,29870556.0,49551572.0,65.68376,35.291206,44.154102,41.307823,50.562527,31.567976,55.957703,32.911983,0.1551799,7.7878156,22.681662,0.3238561,35.74104,0.92810357,46.06711,3.6795073,0.65683764,3.5291207,8.83082,0.8881182,15.168757,1.1522312,22.383081,2.2544708,64150.707,32194496.0,187530030.0,287843.56,443255780.0,1400410.2,761757800.0,10419483.0,4.3547153,7.9209146,10.891877,13.961847,17.545725,21.627903,26.493118,33.234756,43.993176,80.935455,20.951557,48.033875,2.1798239,10.176963,8.131474,2.6827338,3.03104
Armenia,ARM,2001,0.52064264,13.9747505,47.230644,83.79924,92.93082,98.81326,99.64138,99.85958,16312,437848,1479799,2625542,2911646,3095951,3121897,3128733,3.9356952,9.383879,15.82168,123311,294009,495714,4.8466773,3.7717013,1.9235903,8.639384,0.20633738,0.3536436,0.2772527,3.1904206,4.538202,5.4851823,6.395345,7.3208137,8.31066,9.517347,11.338153,14.807135,29.09674,2.4337723,2.8736236,3.3343477,3.7709014,4.276339,4.9665484,6.1466713,17.902475,19.435797,22.703424,0.7045893,1.8238292,3.5920613,0.27009115,0.3665301,0.5137832,33305.21,107763.15,254689.53,37.731636,60.076843,77.21698,21.56515,84.28489,30.237253,88.04882,48.360374,0.19644184,55.8299,76.30061,3.013679,83.98263,14.281251,87.92517,40.525635,0.37731636,6.007684,15.443396,0.4636507,25.285467,1.1036597,35.21953,3.3126857,6154.784,17492250.0,47811996.0,203008.53,78938620.0,1633194.6,110192504.0,8697595.0,1.5462939,2.19952,2.658491,3.0996175,3.5481622,4.0279093,4.6127515,5.495237,7.1765404,14.102251,26.929964,43.973297,1.4838349,5.6806855,4.491281,2.291066,1.9603454
Armenia,ARM,2002,0.4487581,9.966604,43.686077,82.89501,92.50678,98.48153,99.483406,99.81215,13934,309467,1356469,2573921,2872370,3057888,3088997,3099204,3.2717597,7.3731995,14.177625,101589,228941,440220,5.084001,3.9557726,2.150222,8.803447,0.20000215,0.34779674,0.268312,3.3361838,4.710275,5.6030674,6.4304075,7.312209,8.284557,9.52544,11.289291,14.509225,28.999344,2.6235037,3.0724545,3.4723606,3.9557726,4.5109997,5.2057257,6.328172,19.57135,20.986715,21.524187,0.64032537,1.5473952,3.0516152,0.30967927,0.41509336,0.5108687,31460.006,95031.89,224894.64,18.707253,58.44491,76.52616,21.182135,83.719406,27.739336,87.54467,46.076054,0.08394968,54.065506,75.364136,2.1111412,83.28693,12.118229,87.38021,38.194756,0.18707253,5.844491,15.305232,0.4554159,25.115822,1.0124859,35.017868,3.1562097,2606.6687,16787540.0,46801690.0,140936.19,77582696.0,1373405.6,108527520.0,8123834.5,1.6961162,2.3947046,2.8486,3.2692199,3.7175279,4.2118697,4.842735,5.7394767,7.3764915,14.743269,27.392143,43.608513,1.4441952,5.4071693,4.0942035,2.2254684,1.8397043
Armenia,ARM,2003,0.07279534,7.5395174,39.65786,82.57592,93.60441,98.51289,99.48523,99.662025,2245,232526,1223089,2546726,2886855,3038238,3068226,3073678,1.8510815,6.182404,13.3215475,57089,190672,410850,5.225257,4.167549,2.3290274,8.376516,0.18209466,0.33028087,0.2451428,3.6831884,4.981422,5.833547,6.6143694,7.486591,8.453751,9.567747,11.223713,13.958724,28.196949,2.8350317,3.2443264,3.674166,4.167549,4.6809263,5.3688593,6.404597,16.960691,15.5450325,18.050653,0.3139549,0.9610585,2.4046257,0.28273806,0.32392344,0.45136192,16141.232,61763.13,185442.05,31.140831,56.40759,76.02311,15.307746,83.3749,24.653648,87.401924,43.544754,0.02266824,52.79998,74.89256,1.1541282,82.94572,9.777111,87.106514,35.957485,0.3114083,5.640759,15.204622,0.32911655,25.012472,0.89985824,34.96077,2.9828155,699.11163,16284053.0,46195260.0,76528.16,76743910.0,1100606.6,107458150.0,7596414.0,1.9245607,2.602921,3.0481782,3.4561777,3.911936,4.4173017,4.999394,5.8646784,7.293792,14.73363,28.599117,43.203934,1.3355553,4.86527,3.5965726,2.0099382,1.7893946
Armenia,ARM,2004,0.35428652,5.317806,28.925213,73.488144,87.91216,97.14115,98.61793,99.38263,10862,163030,886773,2252959,2695163,2978100,3023374,3046818,3.795426,8.078434,14.420514,116358,247664,442096,6.4784,4.830017,2.5882728,10.914464,0.23738344,0.37505633,0.27772328,3.0762737,4.5089283,5.325946,6.146091,7.0150537,7.9683094,9.251493,10.943733,14.075804,31.688368,3.197505,3.702545,4.256079,4.830017,5.5508666,6.463222,7.8779273,22.289032,22.731344,23.244259,0.84596306,1.8363353,3.3519402,0.43062562,0.5489639,0.673621,50106.734,135958.61,297805.16,21.968115,52.14011,72.11945,23.13815,80.4864,24.515038,84.821465,39.685783,0.077833496,45.837505,70.05766,1.2304391,79.374016,7.0910244,84.2978,29.164345,0.21968114,5.214011,14.42389,0.49747023,24.14592,0.8947989,33.928585,2.718476,2386.1765,14052610.0,42955788.0,81102.57,73002140.0,793483.5,103374220.0,6124615.0,1.9929333,2.9210641,3.4503608,3.9816837,4.544633,5.16219,5.9934874,7.0897884,9.118869,20.528994,26.072292,42.239338,1.6627996,6.033349,4.216891,2.2597153,1.8661159
Armenia,ARM,2005,0.12757926,2.6295705,19.36986,67.46391,85.57445,96.70621,98.430756,99.16849,3888,80129,590247,2055791,2607664,2946876,2999427,3021908,2.756796,6.910646,13.180836,84006,210584,401652,7.1383777,5.4379992,3.0402281,11.7621155,0.21776299,0.35992354,0.2630641,3.3335626,4.719022,5.535195,6.2808714,7.1273384,8.103367,9.262866,10.958342,13.903378,30.77606,3.6900542,4.2067437,4.737752,5.4379992,6.163348,7.1316233,8.624915,22.80175,21.17205,21.26334,0.6285951,1.4631228,2.8026824,0.4959836,0.575668,0.6937802,41665.598,121226.47,278658.2,10.7619915,47.850693,69.38538,22.822237,78.52925,21.965168,83.3781,35.306236,0.0137312915,40.947968,67.09997,0.6001232,77.29693,4.25462,82.6848,23.818964,0.10761992,4.7850695,13.877076,0.49067813,23.558777,0.8017286,33.35124,2.418477,418.42624,12477853.0,40894024.0,39317.547,70662830.0,473217.9,100784376.0,4971883.5,2.379623,3.368616,3.9512312,4.4835234,5.0877633,5.784489,6.6121836,7.822478,9.924756,21.969114,26.995989,42.22795,1.5489758,5.5484595,3.8688266,2.162949,1.7886813
Armenia,ARM,2006,0.022873059,1.9985934,15.464928,62.80611,85.939125,98.116394,99.39315,99.80226,692,60487,468044,1900818,2600936,2969479,3008120,3020501,2.940502,7.002121,13.870342,88994,211918,419784,6.8902817,5.8377285,3.1956985,11.213289,0.14587267,0.29709986,0.24151908,3.7309136,5.1997366,6.138865,7.0084767,7.9536953,9.044438,10.251136,11.880467,14.338258,24.454012,3.9179347,4.5486403,5.1411953,5.8377285,6.639848,7.54694,8.921187,16.823765,19.213123,20.342945,0.4947038,1.3453248,2.821636,0.39285025,0.56080496,0.7125395,34961.316,118844.664,299112.7,28.32214,44.41169,67.68768,16.155235,77.73596,21.393433,83.029724,33.01756,0.006475801,38.167023,66.41272,0.3228767,77.26423,3.3084798,82.86553,20.737043,0.2832214,4.441169,13.537537,0.3473376,23.320787,0.7808603,33.21189,2.2617028,195.98921,11551196.0,40199430.0,21009.408,70151730.0,365477.0,100316540.0,4299085.5,2.5707045,3.582765,4.229851,4.8290377,5.48032,6.231873,7.0633216,8.185977,9.879463,16.849503,30.031687,45.5143,1.1076194,4.343723,3.5088696,1.9208308,1.8267457
Armenia,ARM,2007,0.06140515,1.5362027,13.695545,55.97316,79.57914,97.2194,99.291725,99.76312,1845,46154,411468,1681654,2390870,2920853,2983114,2997276,3.5443716,8.244999,15.951417,106487,247712,479243,7.6751237,6.3974786,3.3562255,13.112041,0.16013722,0.31226057,0.25528306,3.5103831,4.895636,5.8901744,6.9091096,7.8636513,8.847883,10.129424,11.946193,14.886165,25.12138,4.1389036,4.8686457,5.673833,6.3974786,7.264896,8.334729,10.122043,18.12482,19.737617,21.092335,0.6424119,1.6273651,3.3645246,0.4638126,0.6313549,0.8096266,49390.01,156394.19,388007.88,24.34868,42.672188,64.56939,18.31476,75.208466,20.190037,81.08058,31.508673,0.014952542,33.958157,62.77398,0.2813545,74.67579,2.7651358,80.88852,17.636404,0.24348679,4.2672186,12.913878,0.39376736,22.56254,0.7369364,32.432236,2.158344,449.23315,10202365.0,37719540.0,18173.94,67306630.0,303225.75,97208360.0,3629588.0,2.6942625,3.7574613,4.5207815,5.302827,6.0354495,6.7908597,7.7744584,9.168851,11.425316,19.28097,29.068954,45.809666,1.1846744,4.7593923,3.9067822,2.049564,1.9061528
Armenia,ARM,2008,0.026402466,0.8796942,9.223361,52.14972,78.78334,97.7201,99.53959,99.81074,788,26245,275172,1555846,2350439,2915402,2969685,2977774,2.0869532,6.432165,13.015199,62263,191899,388298,7.844795,6.6593184,3.7483215,13.02389,0.13979462,0.2918814,0.24817151,3.8536224,5.266831,6.0794888,6.9915047,7.949698,9.062795,10.414238,12.026302,14.66537,23.69015,4.458653,5.117752,5.8203206,6.6593184,7.6239576,8.768061,10.235256,20.30914,18.060408,19.489397,0.42384496,1.1616778,2.5365827,0.5409801,0.60135,0.7787166,33683.043,115398.46,302374.1,34.85043,40.179382,63.194576,21.501276,74.48393,18.73687,80.68113,29.751564,0.009204916,31.654661,61.753803,0.18914562,74.141,1.7281711,80.52842,15.51536,0.3485043,4.017938,12.638915,0.46227747,22.34518,0.68389577,32.272453,2.037982,274.6214,9443918.0,36847520.0,12132.473,66358148.0,188188.97,96100070.0,3170786.2,3.023088,4.131721,4.769234,5.4846926,6.2363753,7.1095767,8.169756,9.434388,11.504683,18.584436,30.141146,46.168705,1.0675352,4.20544,3.4745924,1.9557391,1.7766135
