Code,Year,life_expectancy,gdp_per_capita,health_spending_pct_gdp,DTP3,MCV1,gini,share_below_6_85,neonatal,tuberculosis,hiv_aids,neoplasms,cardiovascular,gdp_log,neonatal_log,tuberculosis_log,hiv_aids_log
ROU,2005,70.6095,11938.75,4.4098105,97.0,97.0,0.2981939,48.81459,5.54,9.15,0.86,212.79,714.65,4.076958858073013,1.8779371654691073,2.3174737054877963,0.6205764877251099
ROU,2006,71.4718,13755.002,4.020861,97.0,95.0,0.30464298,47.698654,5.12,8.65,0.79,215.38,707.27,4.138460657872842,1.8115620965242347,2.2669579153508947,0.5822156198526637
ROU,2007,72.5458,15591.713,4.0906644,96.0,97.0,0.3020729,40.713356,4.37,8.24,0.61,218.24,695.87,4.192893832031611,1.6808279085207734,2.2235418856535927,0.4762341789963716
ROU,2008,73.6078,18339.736,4.0731764,96.0,96.0,0.29583812,28.427082,4.14,8.21,0.6,228.05,703.92,4.263393079721765,1.6370530794670737,2.2202898502672155,0.4700036292457355
ROU,2009,74.029,17999.645,4.1520824,95.0,96.0,0.28189346,25.45503,3.81,7.85,0.51,236.59,715.41,4.25526393976656,1.5706970841176697,2.180417459019838,0.412109650826833
ROU,2010,73.9959,18466.545,4.606637,94.0,95.0,0.2815824,28.128206,3.46,7.37,0.52,241.87,722.9,4.266385648672881,1.4951487660319727,2.124653884501384,0.41871033485818504
ROU,2011,74.4314,18560.094,3.525381,89.0,93.0,0.2721152,28.328682,3.27,6.52,0.76,237.58,701.51,4.268580171429067,1.4516138272405332,2.017566137961748,0.5653138090500605
ROU,2012,74.3908,19638.709,3.6383967,91.0,94.0,0.27334237,26.990833,3.13,6.24,0.72,246.21,713.89,4.293112934947652,1.4182774069729414,1.979621206397625,0.5423242908253617
ROU,2013,74.9756,19739.795,4.1028852,92.0,92.0,0.274507,26.813948,3.0,5.8,0.72,243.92,693.97,4.295342638159804,1.3862943611198906,1.916922612182061,0.5423242908253617
ROU,2014,74.9279,20324.879,3.9612255,94.0,89.0,0.3601154,29.737488,3.09,5.73,0.91,257.5,719.01,4.308027968790645,1.4085449700547104,1.9065751436566365,0.6471032420585385
ROU,2015,74.7901,21573.496,3.8559978,89.0,86.0,0.3591389,27.358973,2.87,5.44,0.76,260.15,724.36,4.3339205285277576,1.3532545070416904,1.8625285401162623,0.5653138090500605
ROU,2016,75.2458,22819.523,3.9118576,89.0,86.0,0.28345704,20.308485,2.65,5.26,0.92,264.55,728.74,4.358306562052705,1.2947271675944,1.8341801851120072,0.6523251860396903
ROU,2017,75.9519,25424.059,4.0478535,82.0,86.0,0.36016828,16.278463,2.56,5.07,0.8,267.55,739.54,4.405244887704113,1.269760544863939,1.803358605071407,0.5877866649021191
ROU,2018,76.1546,26494.797,4.431208,86.0,90.0,0.28782865,12.404476,2.43,4.94,0.76,268.66,754.34,4.423160596350157,1.2325602611778486,1.7817091333745536,0.5653138090500605
ROU,2019,76.5079,27888.36,4.6036143,88.0,90.0,0.348042,10.926719,2.26,4.83,0.73,269.67,771.36,4.445422975940773,1.1817271953786161,1.763017000362401,0.5481214085096876
RUS,2000,65.2711,9876.465,2.9796474,96.0,97.0,0.3709283,42.63298,5.75,16.26,6.1,210.6,850.32,3.994601529030249,1.9095425048844386,2.848391685655282,1.9600947840472698
RUS,2001,65.4166,10164.179,3.0430136,96.0,97.0,0.36925116,35.806488,5.53,17.06,6.08,211.04,870.15,4.007072304747845,1.8764069432883397,2.8936995479888394,1.9572739077056285
RUS,2002,65.1401,10438.186,3.2191043,97.0,98.0,0.3728383,30.658916,5.2,18.02,6.48,214.02,898.05,4.018625031363466,1.824549292051046,2.9454910571172443,2.012232791986386
RUS,2003,65.264,11531.988,3.0000572,96.0,98.0,0.3997157,28.854221,5.23,18.66,6.85,216.14,913.42,4.061904181796599,1.8293763327993617,2.9785861147190205,2.060513531794317
RUS,2004,65.904,13070.193,2.7975342,97.0,98.0,0.40315843,25.623676,4.88,18.29,7.02,211.62,893.03,4.116282000603968,1.7715567619105355,2.9595868269176377,2.081938421878423
RUS,2005,66.0746,15078.187,2.9176598,98.0,99.0,0.41265607,22.045166,4.56,19.49,7.68,220.88,925.98,4.17834912513914,1.715598108262491,3.0199369622508083,2.1610215286722587
RUS,2006,67.2791,17685.094,2.9423769,98.0,99.0,0.4095095,18.44595,4.56,17.08,7.68,208.34,865.45,4.247607372523561,1.715598108262491,2.89480635496403,2.1610215286722587
RUS,2007,68.1535,20822.137,2.9462883,98.0,99.0,0.42272472,13.747212,4.62,15.26,8.14,203.52,833.97,4.3185252996068355,1.7263316639055997,2.7887081041196646,2.2126603854660587
RUS,2008,68.4943,23914.395,3.071022,98.0,99.0,0.41568586,9.435622,4.47,14.45,8.71,208.65,837.85,4.3786593983175335,1.6992786164338898,2.7376090033437546,2.2731562823032334
RUS,2009,69.2116,21305.682,3.5030072,98.0,98.0,0.398456,9.044608,4.38,12.8,9.28,204.5,804.15,4.328495440629693,1.682688374173693,2.624668592163159,2.330200260027019
RUS,2010,69.386,24175.521,3.0512261,97.0,98.0,0.39548978,7.180496,3.96,12.29,9.9,210.25,807.08,4.383375842216753,1.601405740736836,2.587011872725154,2.388762789235098
RUS,2011,70.3981,27628.418,3.0040421,97.0,98.0,0.39749315,6.2394733,4.23,10.84,10.84,202.1,755.0,4.441356017976942,1.6544112780768316,2.4714836294558595,2.4714836294558595
RUS,2012,70.7695,29747.924,3.1448402,97.0,98.0,0.40714827,5.5562625,4.97,9.86,11.04,201.62,736.16,4.473456663281266,1.7867469274045107,2.3850863145057892,2.488234439880675
RUS,2013,71.3025,29418.775,3.1695907,97.0,98.0,0.40884423,4.9787054,4.59,8.85,11.85,201.5,717.7,4.468624584713175,1.7209792871670078,2.2874714551839976,2.553343811341229
RUS,2014,71.5664,28165.336,3.2018385,97.0,98.0,0.3988122,4.7435703,4.26,8.26,12.91,207.02,720.65,4.449714936543339,1.6601310267496185,2.225704048658088,2.6326080059353516
RUS,2015,72.1006,25285.736,3.1097589,97.0,98.0,0.37740842,5.536654,3.5,7.32,14.43,207.82,707.64,4.4028755993008435,1.5040773967762742,2.1186622548331173,2.7363136663750693
RUS,2016,72.6609,25159.287,3.012488,97.0,98.0,0.368485,5.5773163,3.1,6.52,15.96,207.03,697.31,4.400698329287014,1.410986973710262,2.017566137961748,2.830857630363757
RUS,2017,73.3743,26797.824,3.059328,97.0,98.0,0.37239072,5.303628,2.59,5.73,14.03,199.29,668.62,4.428099530478047,1.2781522025001875,1.9065751436566365,2.710048203764883
RUS,2018,73.5306,28352.533,3.1840234,97.0,98.0,0.37473005,4.9162292,2.57,5.56,13.35,199.2,673.64,4.4525918645968785,1.2725655957915476,1.8809906029559975,2.66374994220563
RUS,2019,73.9332,28526.293,3.4541602,97.0,98.0,0.37691438,4.1554556,2.43,5.45,12.75,202.56,685.8,4.455245338630602,1.2325602611778486,1.864080130807681,2.6210388241125804
RWA,2000,47.1292,958.9727,0.77055204,90.0,74.0,0.48547274,96.00985,89.09,114.06,168.51,53.9,107.0,2.981806243867102,4.500809170663349,4.7454537314351475,5.132911922130395
RWA,2005,57.316,1308.7274,1.8351251,95.0,89.0,0.52039415,93.89715,84.29,66.72,130.73,48.99,87.12,3.116849195057453,4.446057214331018,4.2153815572649345,4.880754373241736
RWA,2010,62.5397,1625.8533,2.0312521,97.0,95.0,0.47222415,93.42163,66.49,43.45,55.68,47.5,81.25,3.2110813568332546,4.211979438755315,3.794364961959914,4.03742141482248
RWA,2013,64.4257,1787.6578,2.163328,98.0,95.0,0.4511283,92.87585,56.02,37.59,39.9,49.57,83.83,3.2522843881763035,4.043402083484526,3.6529931755495273,3.711130063048756
RWA,2016,65.7373,2058.7534,2.2226667,98.0,95.0,0.43710047,92.18762,50.09,34.15,30.54,52.31,87.13,3.31360432940915,3.9335887833427066,3.5596246182566738,3.451256581534892
LCA,2016,73.1116,12163.24,1.9628458,95.0,99.0,0.5123331,25.343328,10.25,2.28,4.55,158.27,233.99,4.0850492761450825,2.4203681286504293,1.1878434223960523,1.713797927758343
STP,2000,61.6554,1974.4146,3.4410164,82.0,69.0,0.32125893,87.001625,51.38,20.13,0.69,64.57,145.8,3.2954383537976333,3.958524839079566,3.0506938316279655,0.5247285289349821
STP,2010,65.2486,3148.0935,2.047337,98.0,92.0,0.3082127,90.278915,35.75,12.1,0.0,61.6,130.36,3.498047622648601,3.6041382256588457,2.5726122302071057,0.0
STP,2017,68.2666,4066.1606,2.973781,95.0,90.0,0.40749592,79.72618,23.19,10.15,0.0,66.67,128.99,3.609184527847611,3.185939324621936,2.411439497906128,0.0
SEN,2001,57.5639,2840.4688,1.4157685,52.0,48.0,0.41229436,94.27274,103.89,43.22,30.02,46.16,106.07,3.4533900233044403,4.652912181973512,3.7891771754293,3.4346321577483927
SEN,2005,60.9152,2919.7808,1.5951067,84.0,74.0,0.39222282,91.91031,98.58,35.77,32.69,47.31,103.32,3.4653502483923315,4.600961341214036,3.6046822953131805,3.5172010574184616
SEN,2011,65.262,3099.5505,1.3086288,92.0,84.0,0.40285224,90.91322,82.16,28.85,19.29,48.04,101.67,3.4912987165684344,4.420766462989812,3.396184839838611,3.0101281538377234
SEN,2018,68.0966,3191.4736,0.9602974,92.0,86.0,0.38314784,74.43521,61.03,23.81,10.87,49.73,97.45,3.503991256278986,4.127618138985026,3.21124679770371,2.4740142086215764
SRB,2002,72.2585,8782.869,5.81697,95.0,92.0,0.32743752,10.195023,11.45,4.54,0.71,311.12,823.63,3.9436364051247335,2.5217206229107165,1.7119945007591924,0.5364933705145685
SRB,2003,72.4425,9226.935,5.679215,89.0,87.0,0.32828978,14.859775,11.68,4.45,0.84,323.52,848.46,3.965057461194188,2.5400259490090797,1.6956156086751528,0.6097655716208943
SRB,2004,72.6165,9723.479,5.591586,88.0,89.0,0.3547365,21.163591,10.26,4.22,0.77,335.52,871.58,3.9878216805819466,2.421256622711544,1.6524974018945473,0.5709795465857378
SRB,2005,72.7092,10908.844,5.418797,98.0,96.0,0.36460423,19.279514,8.52,4.03,0.65,349.46,905.41,4.037778731246386,2.253394848803274,1.6154199841116479,0.5007752879124893
SRB,2006,73.3551,12637.513,5.3046966,92.0,88.0,0.2972948,13.60088,7.23,3.71,0.67,355.17,902.47,4.101661615350817,2.1077860146889784,1.5496879080283263,0.5128236264286637
SRB,2007,73.6228,13095.026,5.717493,94.0,95.0,0.287067,12.347097,5.96,3.43,0.73,360.27,896.37,4.117106365048026,1.9401794743463283,1.4883995840570443,0.5481214085096876
SRB,2008,73.9388,14611.653,5.863495,95.0,92.0,0.2756142,10.067713,3.96,3.19,0.8,370.61,906.85,4.164699349963734,1.601405740736836,1.4327007339340463,0.5877866649021191
SRB,2009,74.0376,14599.97,5.757973,95.0,95.0,0.2797415,11.235178,4.65,2.95,0.9,373.77,896.78,4.164351963397599,1.7316555451583497,1.3737155789130306,0.6418538861723948
SRB,2010,74.3753,14880.148,5.808034,91.0,95.0,0.29016605,14.495404,4.48,2.7,1.03,372.73,870.97,4.172607250784032,1.7011051009599243,1.308332819650179,0.708035793053696
SRB,2012,75.1062,15694.974,5.790363,91.0,87.0,0.39924657,24.95531,2.8,2.35,1.38,379.54,848.13,4.195760600592552,1.33500106673234,1.208960345836975,0.8671004876833833
SRB,2013,75.605,15421.81,5.5705056,95.0,92.0,0.29017115,14.828377,4.22,2.17,1.4,383.51,857.46,4.188135348220854,1.6524974018945473,1.1537315878891892,0.8754687373538999
SRB,2014,75.7234,15133.019,5.382767,93.0,86.0,0.40494144,28.171808,3.78,2.05,1.36,390.59,870.63,4.179925577345597,1.5644405465033646,1.1151415906193203,0.8586616190375187
SRB,2015,75.8172,15407.801,5.083877,95.0,86.0,0.28515735,9.096052,3.43,1.95,1.27,397.25,873.23,4.187740660670905,1.4883995840570443,1.0818051703517284,0.8197798314933114
SRB,2016,76.2609,15744.965,4.870511,92.0,82.0,0.38832498,24.565046,3.28,1.85,1.14,392.77,854.05,4.1971416995661635,1.4539530095937054,1.0473189942805592,0.76080582903376
SRB,2017,76.213,16038.909,4.724979,95.0,86.0,0.36151898,21.699131,2.91,1.84,0.98,397.6,871.9,4.205174823337525,1.3635373739972745,1.0438040521731147,0.6830968447064438
SRB,2018,76.5115,16534.133,5.0650887,96.0,92.0,0.30351058,8.338593,2.68,1.84,0.81,403.23,899.91,4.218381426755753,1.3029127521808397,1.0438040521731147,0.5933268452777344
SRB,2019,76.704,17220.316,5.0602803,97.0,87.0,0.28953245,10.626674,2.47,1.84,0.69,408.32,915.41,4.23604111667612,1.244154593958768,1.0438040521731147,0.5247285289349821
SYC,2006,71.8336,23304.953,3.4434094,99.0,99.0,0.42767617,17.717371,11.06,5.53,5.53,146.03,235.64,4.36744823141101,2.4898941912990393,1.8764069432883397,1.8764069432883397
SYC,2013,73.7807,23460.268,3.205245,98.0,97.0,0.4682279,9.672046,9.79,3.92,4.9,145.92,208.6,4.370332969001009,2.378619779270043,1.5933085305042167,1.7749523509116738
SYC,2018,73.9529,25222.797,3.8903039,99.0,96.0,0.3212532,6.708553,6.95,3.48,4.35,152.1,205.12,4.4017932445809205,2.0731719286662407,1.4996230464268938,1.6770965609079151
SLE,2003,46.9628,1228.8932,2.200227,73.0,73.0,0.4016773,94.803696,158.2,56.11,48.34,43.53,125.33,3.089514141091411,5.0701612734102826,4.044979232676772,3.8987351111012107
SLE,2011,54.6198,1466.3158,0.88903224,89.0,84.0,0.3403024,93.36578,117.97,46.2,47.7,45.7,119.96,3.1662275142528076,4.778871360488434,3.8543938925915096,3.885679030088544
SLE,2018,59.7959,1980.2374,0.7686791,93.0,87.0,0.35690176,89.94393,89.99,33.82,37.61,48.94,117.08,3.2967172586098212,4.5107496103686,3.550191934340043,3.653511310276145
SVK,2004,74.2186,18032.133,5.015679,99.0,99.0,0.28937387,12.123008,3.48,1.12,0.11,199.92,521.18,4.256047101949207,1.4996230464268938,0.7514160886839212,0.10436001532424277
SVK,2005,74.1572,20581.326,4.9504333,99.0,98.0,0.29834425,7.61484,3.37,1.1,0.09,206.32,534.77,4.313473351764197,1.4747630091074988,0.7419373447293773,0.08617769624105233
SVK,2006,74.4167,21880.303,4.7729206,99.0,98.0,0.2770951,3.3362255,3.12,1.02,0.06,207.89,532.3,4.340053331844065,1.415853163361435,0.7030975114131134,0.058268908123975775
SVK,2007,74.4951,23660.205,4.9322634,99.0,99.0,0.28004834,3.2211556,3.01,0.99,0.06,217.05,537.29,4.374018503182152,1.3887912413184778,0.688134638736401,0.058268908123975775
SVK,2008,74.8642,26117.062,5.1980467,99.0,99.0,0.26874396,2.2327614,3.05,0.91,0.06,223.29,518.34,4.416924320039729,1.3987168811184478,0.6471032420585385,0.058268908123975775
SVK,2009,75.217,24693.074,5.6937275,99.0,99.0,0.26016095,3.2530482,3.18,0.84,0.07,230.99,511.75,4.392575157900204,1.430311246536665,0.6097655716208943,0.06765864847381481
SVK,2010,75.495,27152.83,5.488916,99.0,98.0,0.2731572,3.4454982,3.02,0.76,0.07,231.91,493.28,4.43381510056695,1.3912819026309298,0.5653138090500605,0.06765864847381481
SVK,2011,76.0166,27487.03,5.2984,99.0,98.0,0.26538378,2.9623368,2.72,0.7,0.09,237.99,489.32,4.439127816442459,1.3137236682850553,0.5306282510621704,0.08617769624105233
SVK,2012,76.1746,27630.148,5.3650646,99.0,99.0,0.26116297,4.519705,2.7,0.65,0.11,241.19,476.05,4.44138321120718,1.308332819650179,0.5007752879124893,0.10436001532424277
SVK,2013,76.5121,26579.676,5.4982514,98.0,98.0,0.2808621,4.122762,2.62,0.61,0.11,243.53,467.1,4.424549682691373,1.2864740258376797,0.4762341789963716,0.10436001532424277
SVK,2014,76.847,27592.22,5.4675283,97.0,97.0,0.26106635,4.8067684,2.73,0.61,0.09,245.09,461.01,4.440786644116841,1.3164082336557241,0.4762341789963716,0.08617769624105233
SVK,2015,76.6493,27625.566,5.3484945,96.0,95.0,0.26491657,4.2836537,2.68,0.61,0.07,251.52,478.44,4.441311184726058,1.3029127521808397,0.4762341789963716,0.06765864847381481
SVK,2016,77.2146,26400.781,5.6853976,96.0,95.0,0.25167745,4.2506986,2.63,0.57,0.07,246.5,469.81,4.421616774558216,1.2892326482767593,0.4510756193602167,0.06765864847381481
SVK,2017,77.219,26467.105,5.3525543,96.0,96.0,0.23237751,2.692349,2.47,0.57,0.07,249.66,478.02,4.422706440308373,1.244154593958768,0.4510756193602167,0.06765864847381481
SVK,2018,77.264,26797.637,5.3113966,96.0,96.0,0.24970147,3.4041934,2.3,0.57,0.07,251.74,483.52,4.428096499883045,1.1939224684724346,0.4510756193602167,0.06765864847381481
SVK,2019,77.6851,27473.168,5.484521,97.0,96.0,0.23232324,1.9777719,2.09,0.57,0.07,255.03,491.61,4.4389087418956095,1.128171090909654,0.4510756193602167,0.06765864847381481
SVN,2002,76.7904,24492.586,5.8096933,93.0,93.0,0.2912161,0.9727397,1.81,1.15,0.2,259.69,354.39,4.389034641647326,1.0331844833456545,0.7654678421395714,0.18232155679395465
SVN,2003,76.6721,25069.729,5.8285856,95.0,94.0,0.30866024,0.8616227,1.81,1.15,0.15,266.05,350.67,4.399149639325559,1.0331844833456545,0.7654678421395714,0.13976194237515868
SVN,2004,77.4848,26020.281,5.715628,94.0,94.0,0.24790739,0.51796126,1.81,1.05,0.1,270.07,350.18,4.415311982313594,1.0331844833456545,0.7178397931503169,0.09531017980432487
SVN,2005,77.7151,28253.645,5.774805,95.0,94.0,0.24634863,0.5196491,1.85,1.05,0.15,265.96,342.53,4.451074484058841,1.0473189942805592,0.7178397931503169,0.13976194237515868
SVN,2006,78.4191,28215.104,5.6125712,97.0,96.0,0.24363928,0.3620185,1.7,1.05,0.05,273.82,338.47,4.450481655405028,0.9932517730102833,0.7178397931503169,0.04879016416943201
SVN,2007,78.5936,29137.088,5.275938,97.0,96.0,0.24354753,0.2292146,1.59,1.04,0.2,279.72,338.21,4.464446145624589,0.9516578757114464,0.712949807856125,0.18232155679395465
SVN,2008,79.1346,32109.96,5.667982,97.0,96.0,0.23718019,0.11431689,1.53,1.04,0.25,280.88,329.96,4.50663976455778,0.9282193027394289,0.712949807856125,0.22314355131420976
SVN,2009,79.2704,29353.318,6.1506944,96.0,95.0,0.24787736,0.21497032,1.52,0.93,0.1,282.32,331.5,4.467657199540894,0.9242589015233319,0.6575200029167942,0.09531017980432487
SVN,2010,79.7039,29828.684,6.19808,96.0,95.0,0.24933259,0.12822212,1.52,0.83,0.05,286.95,332.53,4.474634093316954,0.9242589015233319,0.6043159668533296,0.04879016416943201
SVN,2011,79.9905,30934.697,6.168892,96.0,96.0,0.24868034,0.28198776,1.46,0.78,0.1,286.07,334.59,4.490445866537611,0.9001613499442714,0.5766133643039938,0.09531017980432487
SVN,2012,80.1284,30515.654,6.174755,96.0,95.0,0.25585502,0.30398935,1.27,0.73,0.1,292.06,339.01,4.4845226820280715,0.8197798314933114,0.5481214085096876,0.09531017980432487
SVN,2013,80.336,30056.854,6.1447396,95.0,94.0,0.26241106,0.38203028,1.31,0.68,0.24,291.23,336.11,4.477943521761826,0.8372475245337022,0.5187937934151676,0.2151113796169455
SVN,2014,80.9406,30388.379,5.995961,95.0,94.0,0.25657535,0.25286335,1.12,0.63,0.19,279.49,325.01,4.482707534231596,0.7514160886839212,0.48858001481867097,0.173953307123438
SVN,2015,80.8218,29830.53,6.0638723,95.0,94.0,0.25408465,0.25349796,1.02,0.63,0.15,293.75,342.1,4.474660969554843,0.7030975114131134,0.48858001481867097,0.13976194237515868
SVN,2016,81.1577,30507.389,6.11774,94.0,92.0,0.24757937,0.20712209,1.02,0.63,0.15,291.07,345.84,4.484405039782178,0.7030975114131134,0.48858001481867097,0.13976194237515868
SVN,2017,81.0714,31594.707,5.8768454,94.0,93.0,0.24219307,0.110864356,0.87,0.63,0.1,297.13,358.22,4.499614332199667,0.6259384308664953,0.48858001481867097,0.09531017980432487
SVN,2018,81.3581,33605.02,5.995024,93.0,93.0,0.24633364,0.12892397,0.82,0.63,0.1,301.43,367.29,4.526404158206878,0.598836501088704,0.48858001481867097,0.09531017980432487
SVN,2019,81.6042,34093.465,6.1687527,95.0,94.0,0.24384232,0.1402966,0.72,0.62,0.1,304.11,374.24,4.5326711418539265,0.5423242908253617,0.4824261492442927,0.09531017980432487
ZAF,2000,58.4704,9835.729,2.9878426,73.0,72.0,0.5776966,74.29912,51.07,61.23,360.15,97.63,166.6,3.9928065542852678,3.952588967174808,4.130837198581126,5.889293384496856
ZAF,2005,53.9797,11681.897,3.0761757,81.0,64.0,0.6476249,71.80575,54.76,75.75,609.44,93.47,161.34,4.06751337271956,4.0210567664522685,4.340553386467307,6.414180008622674
ZAF,2008,56.0222,13103.29,3.7315245,82.0,73.0,0.63009,62.354214,51.43,68.12,553.0,94.53,161.78,4.1173803528659825,3.9594789465844413,4.2358441244958005,6.317164686747284
ZAF,2010,58.8987,12896.751,4.448114,77.0,72.0,0.63383186,60.871147,45.08,59.28,458.55,95.82,161.54,4.110480314912275,3.830379016387636,4.099000373758295,6.130247749804118
ZAF,2014,63.3796,13029.222,4.7511435,85.0,84.0,0.6302607,61.630123,38.59,42.32,301.85,96.5,153.85,4.114918483924827,3.678576561118039,3.76861442213279,5.713237633426957
KOR,2006,79.0754,33109.707,2.9170713,98.0,99.0,0.31702983,1.9946523,2.18,7.41,0.21,152.9,133.5,4.519955337537142,1.1568811967920856,2.1294214739848565,0.1906203596086497
KOR,2008,80.0441,34997.27,3.0905204,94.0,92.0,0.32324833,1.7370311,1.9,6.76,0.24,159.86,127.59,4.544034168059494,1.0647107369924282,2.048982334195127,0.2151113796169455
KOR,2010,80.763,35927.84,3.5118241,94.0,98.0,0.32021224,2.2300754,1.7,6.46,0.31,167.08,125.16,4.555431107984523,0.9932517730102833,2.0095554142156695,0.27002713721306015
KOR,2012,81.3473,35776.125,3.5364602,99.0,99.0,0.31558052,1.7483083,1.57,6.34,0.31,171.42,125.58,4.553593299276264,0.9439058989071285,1.9933388426264242,0.27002713721306015
KOR,2014,82.3781,36241.836,3.7114177,99.0,99.0,0.31192905,1.4808837,1.42,5.84,0.3,173.2,123.41,4.559210190783785,0.883767540168595,1.922787731634459,0.26236426446749106
KOR,2016,82.9259,39214.76,3.977249,98.0,98.0,0.31404856,1.2280632,1.23,5.64,0.27,178.17,127.58,4.5934495614092326,0.8020015854720274,1.8931119634883424,0.23901690047049992
ESP,2000,79.4172,28207.709,4.91906,95.0,94.0,0.34129852,2.4431653,2.03,1.7,4.49,231.71,310.33,4.450367814653697,1.1085626195212777,0.9932517730102833,1.7029282555214393
ESP,2003,79.7548,29217.018,5.37843,98.0,98.0,0.31804666,2.2481043,2.13,1.5,4.07,233.26,305.4,4.465635888113251,1.1410330045520618,0.9162907318741551,1.623340817603092
ESP,2004,80.3362,29781.826,5.4649534,97.0,97.0,0.33305293,2.4308696,2.1,1.4,3.83,231.33,294.86,4.4739513219390705,1.1314021114911006,0.8754687373538999,1.5748464676644813
ESP,2005,80.3283,32439.225,5.532641,96.0,97.0,0.32435638,2.5520866,2.07,1.35,3.49,231.1,288.4,4.511070470007552,1.1216775615991057,0.8544153281560676,1.501852701754163
ESP,2006,80.9725,34817.586,5.6447973,98.0,97.0,0.33545226,2.6162748,2.0,1.26,3.15,230.34,277.26,4.541798656981707,1.0986122886681098,0.8153648132841945,1.423108334242607
ESP,2007,80.9803,36548.96,5.72513,96.0,97.0,0.34138834,1.582903,2.02,1.19,3.06,232.76,270.74,4.562875023628019,1.1052568313867783,0.7839015438284094,1.4011829736136412
ESP,2008,81.2902,36635.13,6.1424775,97.0,98.0,0.34221572,1.9467863,1.97,1.11,2.79,234.87,263.92,4.563897736974587,1.0885619528146082,0.7466879474879752,1.332366019094335
ESP,2009,81.6408,34948.168,6.8367414,96.0,98.0,0.34926125,2.33014,1.85,1.04,2.45,236.99,256.12,4.543424414749967,1.0473189942805592,0.712949807856125,1.2383742310432684
ESP,2010,82.0214,34567.598,6.7882257,97.0,95.0,0.35246837,2.6924891,1.78,0.98,2.3,239.19,250.28,4.538669202753622,1.0224509277025458,0.6830968447064438,1.1939224684724346
ESP,2011,82.1974,34297.75,6.7376084,97.0,97.0,0.35698605,3.0320811,1.7,0.93,2.1,244.42,250.82,4.535265630403252,0.9932517730102833,0.6575200029167942,1.1314021114911006
ESP,2012,82.2112,34080.395,6.603164,96.0,97.0,0.3540633,3.3645172,1.57,0.91,1.88,248.89,252.82,4.532504619701652,0.9439058989071285,0.6471032420585385,1.0577902941478545
ESP,2013,82.7199,33551.82,6.4385624,96.0,95.0,0.36185166,3.7940297,1.41,0.86,1.66,250.81,250.76,4.525716083209,0.8796267475025636,0.6205764877251099,0.9783261227936076
ESP,2014,82.858,33744.027,6.386505,97.0,96.0,0.36054415,3.349795,1.43,0.84,1.5,254.56,254.54,4.528196909892635,0.8878912573524571,0.6097655716208943,0.9162907318741551
ESP,2015,82.6464,35774.746,6.5083447,97.0,96.0,0.3618142,3.4669428,1.32,0.83,1.43,260.49,263.42,4.553576558960395,0.8415671856782186,0.6043159668533296,0.8878912573524571
ESP,2016,83.0411,37270.555,6.405821,97.0,97.0,0.35759893,3.5187588,1.28,0.8,1.55,261.38,263.23,4.57136585992966,0.8241754429663494,0.5877866649021191,0.9360933591703348
ESP,2017,83.0295,38928.51,6.3175006,95.0,98.0,0.34654546,2.4811125,1.19,0.8,1.52,262.64,267.5,4.59026778128914,0.7839015438284094,0.5877866649021191,0.9242589015233319
ESP,2018,83.1436,39610.01,6.317894,96.0,98.0,0.3471895,2.685596,1.1,0.8,1.48,263.87,273.45,4.597804952046915,0.7419373447293773,0.5877866649021191,0.9082585601768908
ESP,2019,83.5321,40366.4,6.4490676,95.0,98.0,0.34305838,2.7739031,1.02,0.8,1.43,265.28,277.21,4.60602001941651,0.7030975114131134,0.5877866649021191,0.8878912573524571
LKA,2002,71.1165,5168.153,2.2305875,98.0,99.0,0.40171906,76.77396,12.75,7.57,0.42,61.9,185.79,3.7133353621991327,2.6210388241125804,2.1482677326096886,0.35065687161316933
LKA,2006,71.9693,6428.145,2.028288,98.0,99.0,0.3966902,69.35515,10.91,6.58,0.38,66.73,195.68,3.8080856646049397,2.477378383367209,2.0255131996542803,0.32208349916911333
LKA,2009,69.1873,8348.82,1.7025485,97.0,97.0,0.36054152,67.3986,10.08,5.78,0.32,70.76,198.73,3.9216250977946996,2.405141681319138,1.9139771019523042,0.2776317365982795
LKA,2012,73.9058,11349.773,1.4372402,99.0,99.0,0.38713607,61.45792,8.61,5.23,0.34,76.31,203.49,4.054987175552643,2.262804222982201,1.8293763327993617,0.29266961396282004
LKA,2016,75.3314,12556.947,1.6663197,99.0,99.0,0.39345774,52.754147,6.12,4.28,0.25,80.29,202.29,4.098884061198557,1.9629077254238845,1.6639260977181702,0.22314355131420976
LKA,2019,76.0084,13290.122,1.9265655,99.0,99.0,0.37663776,49.34548,4.79,3.9,0.17,83.55,207.84,4.123528967675885,1.7561322915849038,1.589235205116581,0.15700374880966475
SDN,2009,62.6439,3622.0176,2.6293633,81.0,82.0,0.35395336,82.80598,86.75,4.81,11.44,37.24,186.29,3.558950556293973,4.4744918623459755,1.7595805708638197,2.5209170873110334
SDN,2014,64.2691,4325.0195,1.434536,94.0,86.0,0.34243196,86.210945,67.82,3.53,12.5,37.86,173.78,3.6359880698871465,4.231494400369335,1.5107219394949427,2.6026896854443837
SWE,2000,79.7382,39777.26,6.1894374,99.0,91.0,0.2723644,0.4922463,1.48,1.75,0.37,262.0,484.27,4.599634864060813,0.9082585601768908,1.0116009116784799,0.31481073984003355
SWE,2002,79.9347,38685.71,6.7792234,99.0,95.0,0.25799814,0.49972433,1.61,1.74,0.39,261.25,473.39,4.58755057188646,0.9593502213346021,1.007957920399979,0.3293037471426004
